"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"20",0.000334975155911767,0.000333641225031076,7.25675742922566e-05,2.80347030004346e-05,6.69741679864689e-05,0.520476314055832,0.000105119491342916,7.07207194108898e-05,0.000166357731797978
"21",0.000432544019681525,0.000464892143538337,9.89924282410501e-05,2.45275674716552e-05,7.80438564893042e-05,0.251670549966434,0.000183472374623707,0.000111763586822861,0.000157017345754173
"22",0.000273981880211109,0.000696945731821704,0.000135369915678085,5.28102356758126e-05,8.34552771767827e-05,0.246485936512817,8.72352060760084e-05,0.000113375240115429,0.00015527701172304
"23",0.000378367943807294,0.000381516901984558,0.000222482435716493,5.23001503910119e-05,9.29020809664191e-05,7.44300061998407e-05,0.000197616403727029,0.000138816198549584,0.000270151587288005
"24",0.000185985369215478,0.000182861031798485,9.22598227502922e-05,3.2078641298248e-05,7.79485434970263e-05,0.000114355572868418,5.64504494214779e-05,3.2493621158006e-05,0.000216831747412589
"25",0.000254220211962606,0.000396014744216467,0.000146716560014864,5.30124480236298e-05,9.71129392883451e-05,0.000227491570434009,0.000299140289644001,6.19130832267995e-05,0.000377627561383927
"26",0.000376663213485264,0.000455855679842232,0.000110913007179831,4.73593879477894e-05,0.000136085848079596,0.47816523921852,0.000162939918436551,0.00011277093059027,0.000294453010395536
"27",0.000374221954068644,0.000469026117819281,0.000151781024043401,9.91026756999656e-05,0.000187935714404824,0.652949182745313,0.000223725709869962,0.00010031693043722,0.000249774831172929
"28",0.000226262044939544,0.00025918249678304,0.000139908903547105,5.21331013352221e-05,5.81566395207559e-05,9.76441025377144e-05,0.000248722045522735,6.78315996967077e-05,0.000124418028884551
"29",0.000283685387077064,0.0002792736943543,0.000119934540670178,6.51799103649557e-05,7.01449725373211e-05,0.227859610474763,0.000130476403242724,5.23361220963994e-05,0.000129842475022404
"30",0.000192890856608967,0.00017845063351232,0.000133213421858622,2.57351307456526e-05,5.64389086794027e-05,6.57336343748548e-05,0.000130297875049978,2.43621113732751e-05,0.000187409429559105
"31",0.000161264248129689,0.000365427355316317,0.000113644890519794,3.99647890450954e-05,0.000100510132958914,9.51456546646071e-05,0.000213024319508637,6.07932084986366e-05,0.000204440769481831
"32",0.000259316685104033,0.000147930585806578,8.03831689631996e-05,3.49491287188461e-05,8.5859689320283e-05,0.686068571532566,0.000337527491197069,6.50833396860256e-05,0.000350427973467555
"33",0.000376138383066716,0.000238716042355146,0.000114043528614351,3.76879817431464e-05,0.000103279988365769,0.244422843838942,0.000224367164797059,0.000113178969653776,0.000178433076800021
"34",0.000305935954878325,0.000419990707251383,4.35307279178252e-05,3.62910034069518e-05,6.41499275784003e-05,0.243255137553025,0.000150120597001868,4.94390765197083e-05,0.000157476887042952
"35",0.000533172146856627,0.000251387875022055,9.60693371210294e-05,3.58336117727813e-05,5.64724713048178e-05,0.459789031806227,0.000253811044163239,4.91766288746124e-05,7.79605802249058e-05
"36",0.000349447975117903,0.000449169686645967,0.000194054470066179,4.1652360675585e-05,7.68775905464665e-05,5.24168624149335e-05,0.000136824469360776,4.66953337156877e-05,0.000140018460019808
"37",0.000228076957981551,0.000521447724007174,0.000137659658153006,5.03154633263413e-05,8.4079237132547e-05,0.480411301268222,0.00133483647903538,0.000137377516164596,0.000224434333219517
"38",0.000340970983223717,0.000441084750176754,0.000145723351569453,4.43131002048464e-05,0.000321434264850936,0.251270609977173,0.00022583816005657,0.000136222228378799,0.000275829780688972
"39",0.000462149091913631,0.000450032717831802,0.000109898409062258,6.72426180345269e-05,9.49999731605395e-05,0.248430928429722,0.00015070914227762,0.00012190798521101,0.00026016358327359
"40",0.000517484007616692,0.00048465249083909,0.000234409021269504,4.19627703483243e-05,0.000119828302124454,0.372446731271967,0.000193542072702789,5.61330110360021e-05,0.000198530761067414
"41",0.000964534865952913,0.000397608378964322,0.000166449760802246,2.83254876020696e-05,0.000115444889037469,0.481831807710556,0.000138573831748681,7.00472193873254e-05,0.00017323895475809
"42",0.0005351164730453,0.000531009295815497,0.000178826667300167,4.23373423183885e-05,9.10599919587544e-05,0.243658140188016,0.000225603173204225,6.28370992679718e-05,0.000173487944880984
"43",0.000372141540236175,0.000521106434395595,8.15512580479631e-05,0.000292566870773525,0.000108177199038766,0.468534212338498,0.000148715765349602,6.07892472021091e-05,0.000212455042452391
"44",0.000303664533125606,0.000280521441027737,9.48870495671249e-05,2.75823599580175e-05,5.57376601278907e-05,8.12635440380203e-05,0.000155296637838694,7.87186036080397e-05,0.000103235571286962
"45",0.000329880266363479,0.000319975955355779,0.000115018745553847,4.45564331998979e-05,7.03862443415566e-05,0.268686323264441,0.000101152534329533,6.36593385867674e-05,5.09038190489729e-05
"46",0.000254593408695589,0.000455358758661917,9.22681430581681e-05,5.71227927568394e-05,8.98572792337783e-05,0.272728919347508,0.000183639734899498,9.60355956936207e-05,0.000180287215124382
"47",0.000120335884931418,0.000161870231715067,0.000115353113873061,3.52445566689899e-05,2.34149627684315e-05,0.269151093358623,3.73145484069147e-05,2.53213049974022e-05,0.000116351493579453
"48",0.000349412303436084,0.000508063403501921,0.000179108915671604,5.5713847268416e-05,5.32690271074513e-05,7.70310962256014e-05,0.00020526415609349,9.85949836804328e-05,0.000390096985426551
"49",0.000143507027137623,0.000399259664302013,0.000132905199849555,4.29973500818537e-05,5.8343351764226e-05,0.303300498991346,9.52255136496409e-05,5.58561146736151e-05,0.000195681971496667
"50",0.000434004765607718,0.000540152562585443,8.885813717411e-05,5.40117691960684e-05,5.79507640867229e-05,0.31919944571277,0.000159779531317639,0.000107747876543951,0.000434246430526277
"51",0.000537938385413864,0.000250365039057835,9.90561360298113e-05,4.51219901097957e-05,7.34228990183105e-05,0.00011171884734865,0.000315230720552352,0.000140696973830165,0.000764143237992167
"52",0.000431803152722534,0.000268039251101001,0.000195915841156471,3.72078501924607e-05,7.54629007303541e-05,0.347520190122415,0.00022175488130016,0.000127735527896942,0.000357767794443407
"53",0.000469630089373794,0.000343413758836307,9.37843709223942e-05,3.99125023998159e-05,6.82035100321617e-05,7.89619724925237e-05,0.000155064846460397,5.49889988218665e-05,0.000230825512443562
"54",0.000450785700932821,0.000381618457874533,0.000273090775100944,4.7449986739618e-05,5.6790511258145e-05,6.47050970476797e-05,0.000286987272888819,0.00014252650627944,0.000333940893853415
"55",0.000639994741899876,0.000401640918271905,0.00010227737318657,4.77322301535747e-05,4.94797810800745e-05,0.360487289183748,0.000194558598317419,0.000121368618412666,0.000528195161142235
"56",0.000402271785548233,0.000405679729570515,0.000177909312177195,3.34646282556125e-05,4.28339747797741e-05,0.370745597111957,0.000144685555512933,6.8221580400817e-05,0.000190969466247883
"57",0.000345974356836309,0.000251116996175276,6.86523027375043e-05,3.27774807080016e-05,4.11803967414769e-05,0.40427514527732,0.000150319265771229,9.7899932307206e-05,0.000390921974983413
"58",0.000471497876735908,0.00056135254165255,7.45742655684719e-05,6.60819904436528e-05,9.99158929148826e-05,0.400683500497621,0.000321403295848815,0.000159472837603826,0.000476663527422354
"59",0.000644543671948654,0.000269058331611744,0.000112099725355178,6.72161698561182e-05,5.53657813830099e-05,0.388459848272447,0.000428212610198216,0.000179568578246806,0.00116793065783552
"60",0.000697397367950733,0.000371079988871921,5.19872663872497e-05,3.98182448299961e-05,4.12066950306792e-05,1.71245332261133,0.000292721090771069,0.000153879063340383,0.000921903510793184
"61",0.0002438610278659,8.37560709847257e-05,5.85255028755686e-05,4.62379036750832e-05,3.62168408436924e-05,2.01401492085634,0.00020907567421136,0.000106822259820932,0.000216058573687434
"62",0.000266754904798353,0.00063494290320029,9.78728185207837e-05,5.21127237424286e-05,6.18512303420599e-05,0.447375452003222,0.00020083069450613,0.000102493490058948,0.0001540753314615
"63",0.000320418233595889,0.000297677887514848,7.15204513024299e-05,2.6471992918779e-05,4.71013715878527e-05,0.464009914207783,0.000222886973181507,0.000131854304473656,0.000280090753237212
"64",0.000623057628530814,0.000225836439367575,0.000106602609421543,3.77715634855588e-05,4.37981477224436e-05,4.82338028824311e-05,0.000292092172111578,6.10150652164551e-05,0.000601851680861562
"65",0.000342241921733804,0.000194925583124838,3.31182609216534e-05,3.47949951080765e-05,2.45189196786444e-05,7.87722747352905e-05,0.000115832748833543,7.8957700059015e-05,0.000239261487046408
"66",0.000216013549194821,0.00011666605419758,2.2036107544417e-05,3.40280170346295e-05,2.88420102617339e-05,7.37202406067054e-05,7.51358450354513e-05,5.86211268707006e-05,0.00023468780843265
"67",0.000467428985888058,0.000126846148709517,4.85373851454692e-05,3.78534570635636e-05,4.76784693349312e-05,0.54397529819416,0.00020617324990003,4.22688095454724e-05,0.000177094229598799
"68",0.000133398072274985,0.000236156678610232,3.4769967343646e-05,3.64944833189229e-05,5.64359955603301e-05,0.562307359464594,0.000124657497100583,7.06163143553653e-05,0.000160277722228625
"69",0.0002921398358691,0.000190622873409938,0.000118641373749883,2.75825336568725e-05,5.01866531163449e-05,0.553044146982589,0.000128160248655368,5.9620312870481e-05,0.000206573721650978
"70",0.000259840195538496,0.000281260622448013,7.64009939308762e-05,1.87857135171196e-05,9.75295242678038e-05,0.542364168175957,0.000244741986824791,8.29503168711288e-05,0.000197422697709354
"71",0.000350196094733961,0.000362506540936572,7.19614457565687e-05,4.25425652458363e-05,3.88899592423405e-05,1.1720660641219,0.00020915835122508,9.61592937641471e-05,0.000244500030030684
"72",0.000214091017750254,0.000454776505825335,4.01094955529644e-05,3.12803357972551e-05,7.98416155145917e-05,1.18360922644098,0.000120308543830748,7.86274952664534e-05,0.000384645281046727
"73",0.000559376093884604,0.000473422072953795,6.53813803933532e-05,2.86906576011147e-05,8.42187945288616e-05,0.555161684691618,0.000260929286695329,0.000108955861936162,0.000256280893837849
"74",0.000286774961627979,0.000503209041917326,0.000112515160293534,4.56860324339986e-05,9.63051932858433e-05,1.16476018272885,0.000286233569228053,0.000187514543959909,0.000328718104032883
"75",0.000451356237897589,0.000882722099761664,0.000104914322360117,6.83578858420168e-05,0.000140566203397998,0.586338191817852,0.000112331443985599,0.000101806497818673,0.000463514928915495
"76",0.000389761462450897,0.000332830877872689,9.50142253061497e-05,0.000156202196760032,6.48526608223903e-05,0.911839356448655,0.000197811175483273,0.000114733055016875,0.000417138005917806
"77",0.000387365005759824,0.000826308982673623,7.06786784625595e-05,3.32844362175628e-05,9.75236770005887e-05,0.654214144054606,0.000135720806133942,6.02881331005201e-05,0.000162875362718395
"78",0.000510739295285535,0.000319361927765175,4.4753871298463e-05,4.12086698398167e-05,4.57786505114364e-05,0.652884954555217,0.00011517430106695,5.289537559102e-05,0.000164105772204288
"79",0.000447068898172208,0.000895439420191437,0.00010213898834553,5.61488010795531e-05,8.67200126220989e-05,0.00012028494527617,0.000207320193394501,0.000121252891406216,0.000171757807477498
"80",0.000187781658895181,0.000359949634089419,4.73615843558369e-05,6.06454884765296e-05,5.59484423229286e-05,0.000162094870649914,0.000195915044438612,9.06926623452794e-05,8.42086149576979e-05
"81",0.000327185781957229,0.000268328425889213,6.88213954339659e-05,6.25821201836914e-05,6.90323158990233e-05,8.35038308222675e-05,0.000170803012362359,7.19511397314059e-05,0.000100659141056267
"82",0.000193343705442474,0.00036052368031682,8.7038698236935e-05,4.3275470578227e-05,7.33924084358687e-05,7.23587256446385e-05,0.000170194768184065,7.06126829656231e-05,0.000200729568522649
"83",0.000257555140172083,0.00031923587046365,0.000157124707557567,5.01534402424071e-05,0.00012039003842399,9.23740757496879e-05,0.000131491307092689,8.53316451577687e-05,0.000168712216108111
"84",0.000169482433067232,0.00028965199060474,0.000166505485889401,8.23201502474835e-05,0.00011099615513401,0.000157142152208399,0.000181957579284662,0.000122716320986358,0.000219406806448119
"85",0.000153182450013928,0.000164597827808487,9.4564177348305e-05,6.42454501107797e-05,6.32502448563165e-05,0.000131593083578469,0.000130265324641738,0.000133642252714162,0.000247231522886185
"86",0.00025250167963584,0.00033300760383466,8.33470110913309e-05,4.5718397073013e-05,0.000112886265588535,8.14959134389872e-05,0.00016032243844233,9.99210104892393e-05,0.000139973787542175
"87",0.000838425503054752,0.000815320964644732,0.000257141387547679,7.55640073800553e-05,0.000241716764177262,9.86132444392004e-05,0.000220293525857877,0.000123687190766263,0.000400786470167368
"88",0.000759494780772654,0.000740146546600898,0.000210544676942619,4.59856240094835e-05,0.000128696992668227,0.000119857770316422,0.000239507261267266,0.000163843411586639,0.000418089311213439
"89",0.000894640126773999,0.000323479504141319,0.000111275944930809,5.8004956707137e-05,0.000141997660757497,8.04042977091297e-05,0.000208982369253988,0.000168171334941652,0.0001859128291397
"90",0.000583398958448048,0.000668049320013315,0.000161410085641155,4.14364291057545e-05,0.000112686417096395,0.000110073675407053,0.000154291928028873,0.000102140872298372,0.000194168079381852
"91",0.000832370735529976,0.000287635241852212,6.73740767917642e-05,5.17941262313303e-05,8.3302293981537e-05,9.9832988901168e-05,0.000182929243171689,0.000100766656583529,0.000159785124844849
"92",0.000576343087331696,0.000332492150333058,0.000125328594010385,3.67530274966989e-05,0.000132460484053803,0.000111764614048735,0.000202435358021094,0.000122288285585491,0.000201094931472069
"93",0.000455477211227052,0.000316818184502085,0.000114684166786445,4.83011287423277e-05,7.37928600605518e-05,0.000131212540840307,0.000278909585780875,0.000111052999674288,0.000229105410176502
"94",0.000354384753972202,0.000265779292976374,0.000108401406047344,7.61334804076407e-05,9.88514542820051e-05,0.000129920974401041,0.000269960530444181,8.24708312837516e-05,0.000237444796241577
"95",0.000407923343823143,0.000151726554398756,6.12210842409081e-05,0.000121380834570708,4.47940268210332e-05,0.000117221768541495,0.000116798055820719,6.79220274135485e-05,0.000162179628201725
"96",0.000155092507110294,0.000142666569337942,8.59334767377783e-05,0.000150010757169216,8.45044312688659e-05,7.54333207556836e-05,0.00023305601697561,5.65687663827073e-05,0.000137016316468078
"97",0.000271907829250233,0.000400353341496101,7.14424546069693e-05,8.49152858749704e-05,0.000120717106721261,0.00012819876287208,0.000237933092697166,0.000304741680854558,0.000229107239512002
"98",0.000281851017606019,0.000141542796169674,4.42465816423299e-05,4.48506425904658e-05,4.42955540577188e-05,0.000135961178673272,0.000199491982645904,0.000104580753015425,0.000128481366419587
"99",0.000327316464901505,0.000755447757246235,0.000125777932539359,6.79190191113744e-05,0.000109624371945616,0.000149283889920856,0.000226911044500031,9.34679318019654e-05,0.000192695608295716
"100",0.000383804103936031,0.000193352378596096,4.69527387166241e-05,3.5981545560274e-05,6.20847329590893e-05,8.13249559447456e-05,7.1494254455788e-05,5.39605435764204e-05,0.000113025784031551
"101",0.000131933524957715,0.000163050593175951,5.07721460144105e-05,3.39737127257091e-05,5.38859173358124e-05,0.000107863046693087,0.00026186522272573,0.000137902709074829,0.000206869104134018
"102",0.000382727201115908,0.000568469350593956,8.29540090825291e-05,4.02602841558247e-05,5.94480948497595e-05,8.85719965638652e-05,0.00076698938547675,0.000321846166020773,0.000184356835440976
"103",0.00016783962059565,0.000227247925272482,9.15818299167361e-05,5.69088703969012e-05,9.63827234256625e-05,0.000107578160139928,0.000214306011638682,7.93027108678157e-05,0.000296673877501716
"104",0.00047013690544631,0.000275543136142288,8.45627325543539e-05,2.85300556445797e-05,4.12175521599807e-05,0.000132710872842367,0.000116336779960145,7.1243847996536e-05,0.000286856762860492
"105",0.000565632556753476,0.000429029924134746,0.000150571625713488,5.22902439478484e-05,5.39031783708769e-05,5.67478593465032e-05,0.000252869048818544,6.51142534006301e-05,0.000184948164154085
"106",0.000229128535023086,0.00013283564795993,0.000120934603844075,2.42130887528481e-05,5.84575430294094e-05,8.82597522042922e-05,0.000146348382949706,5.02556543471433e-05,0.000142281181899895
"107",0.000188204394082302,9.92398413973629e-05,4.94494558140126e-05,3.94326570899549e-05,4.53041950929719e-05,5.879797390606e-05,0.000135594398727628,8.32649885834824e-05,0.000177797005897213
"108",0.000209747622366321,0.000293960155938582,6.36346492035883e-05,4.09316063781752e-05,6.59774909923274e-05,0.000106643867193375,0.000408416368021114,0.000121545837174354,0.000209012618316967
"109",0.000192952113309396,0.000148315003690935,5.0833166211648e-05,5.26705679173076e-05,2.58237554058313e-05,0.00010659105154826,7.75507862724275e-05,5.61845864268811e-05,0.000203373246960416
"110",0.000397154092577572,0.000116566174533865,5.86751817886393e-05,5.03196569051513e-05,6.72150306177391e-05,0.000118039562955174,0.000193379309525213,0.000116277217674911,0.000229684045373354
"111",0.000412457146688107,0.000228234725763987,8.69221137012193e-05,7.19742987723793e-05,4.9586954743761e-05,6.96743854283552e-05,0.00010601295434836,6.94350586433933e-05,0.000107236045059705
"112",0.000222918251073826,0.000318403476756568,5.47181647673661e-05,4.91814430829121e-05,2.60183108292778e-05,2.164916864175e-05,0.000250367015909638,0.000128892331903418,0.000385673695387618
"113",0.000451478684537854,0.00253712669988654,0.000141018513815,7.35670221432226e-05,0.000159591572842942,0.000109282609989578,0.000297316934153002,0.000150781877485873,0.000252950237660587
"114",0.000453121765071365,0.000838437750781155,0.000102404905699529,2.92866954157464e-05,4.29453461332837e-05,0.0001618135421287,0.000123184635697785,6.70079216248622e-05,0.000188281964809484
"115",0.000428762242921602,0.00119124123796751,0.00023788985399856,4.43512447018571e-05,7.56123721858276e-05,0.000133643324292858,0.000302261769310198,0.000124336961622052,0.000242652924324383
"116",0.000514532897403731,0.000673886487007966,8.92962509992982e-05,3.75928871686823e-05,0.000151861148352362,0.000114399734052148,0.000240584406344502,0.000165122720931906,0.000507064651713523
"117",0.000531340355097463,0.000610671900471571,0.000314911495708468,0.000117643270727404,0.000261507710071163,0.000138514569946645,0.000316288094502505,0.000213101905930871,0.000430544550013406
"118",0.000259823738485194,0.000546799526157339,0.000149783515804605,5.88280460307536e-05,0.000121398350305364,0.000115179676264947,0.000323824328541154,0.000123398318291285,0.000286264746984862
"119",0.000500104112349706,0.000458788810354252,0.000143115323593042,6.61055418944783e-05,0.000169614635586611,6.48614309123309e-05,0.000154683838307919,0.00020826481602772,0.000354492404835064
"120",0.000303037372346398,0.000751724330884839,0.000166162635234992,3.75408025770471e-05,0.00010111257596474,0.000178601555949531,0.000162524929346253,0.000141706686975725,0.000207821322125578
"121",0.000169151388357526,0.000296584701701932,0.00010097251965238,3.67517430861588e-05,5.37700563349287e-05,9.7125117257748e-05,0.00012028852817108,0.000101051837229132,0.000154347085064591
"122",0.000243254912761032,0.000271446152894468,0.00014933428357204,8.6009200190027e-05,7.47339958532936e-05,0.000137337937931453,0.000201454505069615,0.000145971596661621,0.00025009601186674
"123",0.000274538947762761,0.000404584171371037,0.000139450202222494,4.27067068613768e-05,8.18469248863893e-05,0.000101408738375585,0.000126724571044952,9.42030363531727e-05,8.84559562116893e-05
"124",0.000387550044151847,0.000746127764492028,0.000673074767650916,6.24294189759685e-05,0.0001117799924605,9.08750493330759e-05,0.000176345163707247,0.000180420773555744,0.0004477286148094
"125",0.000604375698837607,0.000271024947535717,0.000262986019598116,7.6102539519799e-05,0.00014311225131095,0.000185014683173454,0.000131622288684456,0.000101137815070181,0.000369837735507448
"126",0.00051634976834216,0.000296913391561107,0.000232991160241516,6.3691908069068e-05,0.000275871887669491,0.000148589401209496,0.0001905504929246,0.000244771662246289,0.000226366825375812
"127",0.000355468897692269,0.000474291018235889,0.000177790982673104,5.59734458070738e-05,8.58770743640321e-05,9.81212252502462e-05,0.000104203503201715,9.1122262936687e-05,0.000260355989388131
"128",0.00040735540518913,0.000155261738272623,0.000158583895585485,5.99182344222975e-05,5.95698187984291e-05,8.19265735232241e-05,0.000110003106209702,4.29978769600093e-05,0.000251977801535213
"129",0.000198810936417304,0.000198809715990234,0.000107614898104158,3.33916510755306e-05,0.000110929646806158,6.80389618359771e-05,0.000101123343195167,6.7618323946284e-05,0.000173695595669135
"130",0.000240685749124953,0.000300217595707287,8.24825340454888e-05,7.81258485563462e-05,7.06329547637008e-05,0.000111946438015112,8.83366025007026e-05,5.4735793983362e-05,0.00020323330932652
"131",0.000338879293252466,0.000270718047007062,6.48786019558118e-05,0.000107406212882665,0.000118537785702954,0.000173199097404856,0.00011943217862017,6.22516986513074e-05,0.000313480851960112
"132",0.000158656333110847,0.000322914416835844,9.76207383043113e-05,9.19287268402606e-05,7.18976161399607e-05,0.0001572625197095,0.000184894847840155,0.000119197246614872,7.93345296952608e-05
"133",0.000238189835269528,0.000397359731202959,0.000122755314121095,5.56613209967998e-05,9.14666871015274e-05,0.000162068107927877,0.000139888354614827,9.87238179087254e-05,0.00023173564565183
"134",0.00018374882029292,0.000355434835983379,6.12299026096068e-05,5.35461075358377e-05,4.92165908049242e-05,0.000114469449419135,0.000194501101804951,6.84672434254033e-05,8.00079548692998e-05
"135",0.000168719203892127,0.000623452313809984,8.5114087909281e-05,4.49227058689004e-05,5.45506363939466e-05,6.0764256778527e-05,0.000124888820834595,3.21730755333281e-05,0.000107436429352083
"136",0.000331545595947656,0.00027344794446753,0.000108197862260291,5.06374305279305e-05,8.72274165716518e-05,0.000176832088587611,0.000117529882625568,8.15746791086414e-05,9.25059616794578e-05
"137",0.00017159130750465,0.000240751983901214,0.000113433192608192,2.61354836339436e-05,8.97721964717764e-05,7.86172396809207e-05,0.000251813848942561,0.000300665149430609,0.000173164974943605
"138",0.000258293637448406,9.77405715037743e-05,5.30886663690096e-05,5.58499310169001e-05,5.42728160077607e-05,0.000118619047664399,0.000130771870318324,7.51008985568902e-05,4.01530869373369e-05
"139",0.000273114266888369,0.000384245326768508,8.72477777731064e-05,4.63467721396889e-05,6.8530485744768e-05,7.8953398807454e-05,0.000230289822384061,0.000120460052902764,0.000111229912499183
"140",0.000381444670021692,0.000418596317127135,0.000123448645724385,6.61641357966778e-05,0.00010972243440282,0.000208241676639398,0.000244994529951623,0.000116743856875847,0.00029496831727168
"141",0.000489399084996907,0.00107930205686012,0.000143157429914155,4.30285811362187e-05,0.000101642766597268,0.000147266743518655,0.000138720433174573,0.000113703807256041,0.000122323292312904
"142",0.00042976644678425,0.000387022925196369,0.000101526929304539,7.729384521954e-05,6.81039487242978e-05,6.64433743384251e-05,0.000122397670828985,7.60278243618682e-05,0.000284263700929265
"143",0.000291515546086495,0.000451239252511313,0.000144784549320575,4.71399008719601e-05,4.47940985049222e-05,0.000106358840416041,0.000106841706752232,8.11621223403582e-05,9.8561488187105e-05
"144",0.000572916708872345,0.000181567677295936,0.000125940989570068,4.87964827764838e-05,6.26457384848418e-05,7.97611805488755e-05,0.000210650709674095,0.000171810104702496,0.000226302910208233
"145",0.000681949945975492,0.000469727619726912,0.00015105798109313,6.63277899067877e-05,0.000111627017974978,0.000246951630524668,0.00028530674645471,0.000171547680048204,0.000235846642386233
"146",0.000747992363719378,0.000469808956420925,0.00021051709410779,7.92494094518119e-05,8.19935658378636e-05,0.000121238185742374,0.00020642290976931,9.7056816057396e-05,0.00020607560817265
"147",0.000621480780809009,0.000541187202508393,0.000134894342731602,3.63595865279738e-05,6.78988318902611e-05,0.000470439559394489,7.81839587624516e-05,7.67012512753572e-05,0.000196613747497532
"148",0.000346901993432059,0.000411024501628514,9.27914938261944e-05,4.42780742246752e-05,5.73321911136833e-05,0.00012433165071748,0.000185809007417164,0.000116947473178556,0.00024749807676989
"149",0.000436041178789119,0.000308081458806455,8.83732523574451e-05,0.000127382970072942,8.64416043851537e-05,0.000148407274130996,0.000119130451863576,9.27295856544005e-05,0.000280851815280122
"150",0.000477955080470827,0.000417144393179596,0.000148558446844814,0.00010005618300589,0.000100311504780667,8.80094868973734e-05,0.00016051534951126,0.000117302623417701,0.000243958699778484
"151",0.000614278454945426,0.000910764885364344,0.000210656885801661,8.10259508779012e-05,0.000221548910633476,0.000143588330341718,0.000467710193380046,0.000222748792103501,0.000317608464280016
"152",0.000701927567728816,0.00075954679568676,0.000332804795962794,7.1491080837178e-05,0.000193687043303466,0.000161276564766505,0.000302874188869761,0.00019212224078643,0.000548715276395394
"153",0.000676157579259696,0.000647973029481251,0.000144510435375232,5.67197358264766e-05,0.000100902633328015,0.000103281086307146,0.000270392753467637,0.000166536209636037,0.000267239456246094
"154",0.000327976902492477,0.00080871072043683,0.000177611560710376,8.90750970235643e-05,0.000163978132075227,0.000136627539417231,0.000184296845307959,0.000172892603677141,0.000227820308410485
"155",0.000262769387141914,0.000434058844765892,0.00011298100177773,4.78317845681564e-05,7.51224587430085e-05,0.000172506237182466,0.000103252505097397,0.000119202250947501,0.000171946030721551
