PERMNO,date,TICKER,PRC,RETX
14593,2007/01/10,AAPL,97.00000,0.047856
14593,2007/01/11,AAPL,95.80000,-0.012371
14593,2007/01/12,AAPL,94.62000,-0.012317
14593,2007/01/16,AAPL,97.10000,0.026210
14593,2007/01/17,AAPL,94.95000,-0.022142
14593,2007/01/18,AAPL,89.07000,-0.061927
14593,2007/01/19,AAPL,88.50000,-0.006399
14593,2007/01/22,AAPL,86.79000,-0.019322
14593,2007/01/23,AAPL,85.70000,-0.012559
14593,2007/01/24,AAPL,86.70000,0.011669
14593,2007/01/25,AAPL,86.25000,-0.005190
14593,2007/01/26,AAPL,85.38000,-0.010087
14593,2007/01/29,AAPL,85.94000,0.006559
14593,2007/01/30,AAPL,85.55000,-0.004538
14593,2007/01/31,AAPL,85.73000,0.002104
14593,2007/02/01,AAPL,84.74000,-0.011548
14593,2007/02/02,AAPL,84.75000,0.000118
14593,2007/02/05,AAPL,83.94000,-0.009557
14593,2007/02/06,AAPL,84.15000,0.002502
14593,2007/02/07,AAPL,86.15000,0.023767
14593,2007/02/08,AAPL,86.18000,0.000348
14593,2007/02/09,AAPL,83.27000,-0.033767
14593,2007/02/12,AAPL,84.88000,0.019335
14593,2007/02/13,AAPL,84.63000,-0.002945
14593,2007/02/14,AAPL,85.30000,0.007917
14593,2007/02/15,AAPL,85.21000,-0.001055
14593,2007/02/16,AAPL,84.83000,-0.004460
14593,2007/02/20,AAPL,85.90000,0.012613
14593,2007/02/21,AAPL,89.20000,0.038417
14593,2007/02/22,AAPL,89.51000,0.003475
14593,2007/02/23,AAPL,89.07000,-0.004916
14593,2007/02/26,AAPL,88.65000,-0.004715
14593,2007/02/27,AAPL,83.93000,-0.053243
14593,2007/02/28,AAPL,84.61000,0.008102
14593,2007/03/01,AAPL,87.06000,0.028956
14593,2007/03/02,AAPL,85.41000,-0.018952
14593,2007/03/05,AAPL,86.31990,0.010653
14593,2007/03/06,AAPL,88.19000,0.021665
14593,2007/03/07,AAPL,87.72000,-0.005329
14593,2007/03/08,AAPL,88.00000,0.003192
14593,2007/03/09,AAPL,87.97000,-0.000341
14593,2007/03/12,AAPL,89.87000,0.021598
14593,2007/03/13,AAPL,88.40000,-0.016357
14593,2007/03/14,AAPL,90.00000,0.018100
14593,2007/03/15,AAPL,89.57000,-0.004778
14593,2007/03/16,AAPL,89.59000,0.000223
14593,2007/03/19,AAPL,91.13000,0.017189
14593,2007/03/20,AAPL,91.48000,0.003841
14593,2007/03/21,AAPL,93.87000,0.026126
14593,2007/03/22,AAPL,93.96000,0.000959
14593,2007/03/23,AAPL,93.52000,-0.004683
14593,2007/03/26,AAPL,95.85000,0.024914
14593,2007/03/27,AAPL,95.46000,-0.004069
14593,2007/03/28,AAPL,93.24000,-0.023256
14593,2007/03/29,AAPL,93.75000,0.005470
14593,2007/03/30,AAPL,92.91000,-0.008960
14593,2007/04/02,AAPL,93.65000,0.007965
14593,2007/04/03,AAPL,94.50000,0.009076
14593,2007/04/04,AAPL,94.27000,-0.002434
14593,2007/04/05,AAPL,94.68000,0.004349
14593,2007/04/09,AAPL,93.65000,-0.010879
14593,2007/04/10,AAPL,94.25000,0.006407
14593,2007/04/11,AAPL,92.59000,-0.017613
14593,2007/04/12,AAPL,92.19000,-0.004320
14593,2007/04/13,AAPL,90.24000,-0.021152
14593,2007/04/16,AAPL,91.43000,0.013187
14593,2007/04/17,AAPL,90.35000,-0.011812
14593,2007/04/18,AAPL,90.40000,0.000553
14593,2007/04/19,AAPL,90.27000,-0.001438
14593,2007/04/20,AAPL,90.97000,0.007755
14593,2007/04/23,AAPL,93.51000,0.027921
14593,2007/04/24,AAPL,93.24000,-0.002887
14593,2007/04/25,AAPL,95.34800,0.022608
14593,2007/04/26,AAPL,98.84000,0.036624
14593,2007/04/27,AAPL,99.92000,0.010927
14593,2007/04/30,AAPL,99.80000,-0.001201
14593,2007/05/01,AAPL,99.47000,-0.003307
14593,2007/05/02,AAPL,100.39000,0.009249
14593,2007/05/03,AAPL,100.40000,0.000100
14593,2007/05/04,AAPL,100.81000,0.004084
14593,2007/05/07,AAPL,103.92000,0.030850
14593,2007/05/08,AAPL,105.06000,0.010970
14593,2007/05/09,AAPL,106.88000,0.017323
14593,2007/05/10,AAPL,107.34000,0.004304
14593,2007/05/11,AAPL,108.74000,0.013043
14593,2007/05/14,AAPL,109.36000,0.005702
14593,2007/05/15,AAPL,107.52000,-0.016825
14593,2007/05/16,AAPL,107.34000,-0.001674
14593,2007/05/17,AAPL,109.44000,0.019564
14593,2007/05/18,AAPL,110.02000,0.005300
14593,2007/05/21,AAPL,111.98000,0.017815
14593,2007/05/22,AAPL,113.54000,0.013931
14593,2007/05/23,AAPL,112.89000,-0.005725
14593,2007/05/24,AAPL,110.69000,-0.019488
14593,2007/05/25,AAPL,113.62000,0.026470
14593,2007/05/29,AAPL,114.35000,0.006425
14593,2007/05/30,AAPL,118.77000,0.038653
14593,2007/05/31,AAPL,121.19100,0.020384
14593,2007/06/01,AAPL,118.40000,-0.023030
14593,2007/06/04,AAPL,121.33000,0.024747
14593,2007/06/05,AAPL,122.67000,0.011044
14593,2007/06/06,AAPL,123.64000,0.007907
14593,2007/06/07,AAPL,124.06900,0.003470
14593,2007/06/08,AAPL,124.49000,0.003393
14593,2007/06/11,AAPL,120.19000,-0.034541
14593,2007/06/12,AAPL,120.38000,0.001581
14593,2007/06/13,AAPL,117.50000,-0.023924
14593,2007/06/14,AAPL,118.75000,0.010638
14593,2007/06/15,AAPL,120.50000,0.014737
14593,2007/06/18,AAPL,125.09000,0.038091
14593,2007/06/19,AAPL,123.66000,-0.011432
14593,2007/06/20,AAPL,121.55000,-0.017063
14593,2007/06/21,AAPL,123.90000,0.019334
14593,2007/06/22,AAPL,123.00000,-0.007264
14593,2007/06/25,AAPL,122.34000,-0.005366
14593,2007/06/26,AAPL,119.65000,-0.021988
14593,2007/06/27,AAPL,121.89000,0.018721
14593,2007/06/28,AAPL,120.56000,-0.010911
14593,2007/06/29,AAPL,122.04000,0.012276
14593,2007/07/02,AAPL,121.26000,-0.006391
14593,2007/07/03,AAPL,127.17000,0.048738
14593,2007/07/05,AAPL,132.75000,0.043878
14593,2007/07/06,AAPL,132.30000,-0.003390
14593,2007/07/09,AAPL,130.33009,-0.014890
14593,2007/07/10,AAPL,132.35001,0.015498
14593,2007/07/11,AAPL,132.39000,0.000302
14593,2007/07/12,AAPL,134.06990,0.012689
14593,2007/07/13,AAPL,137.73000,0.027300
14593,2007/07/16,AAPL,138.10001,0.002686
14593,2007/07/17,AAPL,138.90990,0.005865
14593,2007/07/18,AAPL,138.12000,-0.005686
14593,2007/07/19,AAPL,140.00000,0.013611
14593,2007/07/20,AAPL,143.75000,0.026786
14593,2007/07/23,AAPL,143.70000,-0.000348
14593,2007/07/24,AAPL,134.88989,-0.061309
14593,2007/07/25,AAPL,137.25999,0.017571
14593,2007/07/26,AAPL,146.00000,0.063675
14593,2007/07/27,AAPL,143.85001,-0.014726
14593,2007/07/30,AAPL,141.42999,-0.016823
14593,2007/07/31,AAPL,131.75999,-0.068373
14593,2007/08/01,AAPL,135.00000,0.024590
14593,2007/08/02,AAPL,136.49001,0.011037
14593,2007/08/03,AAPL,131.84990,-0.033996
14593,2007/08/06,AAPL,135.25000,0.025788
14593,2007/08/07,AAPL,135.03011,-0.001626
14593,2007/08/08,AAPL,134.00999,-0.007555
14593,2007/08/09,AAPL,126.39000,-0.056861
14593,2007/08/10,AAPL,125.00000,-0.010998
14593,2007/08/13,AAPL,127.79000,0.022320
14593,2007/08/14,AAPL,124.03000,-0.029423
14593,2007/08/15,AAPL,119.90000,-0.033298
14593,2007/08/16,AAPL,117.05000,-0.023770
14593,2007/08/17,AAPL,122.06000,0.042802
14593,2007/08/20,AAPL,122.22000,0.001311
14593,2007/08/21,AAPL,127.57000,0.043774
14593,2007/08/22,AAPL,132.50999,0.038724
14593,2007/08/23,AAPL,131.07001,-0.010867
14593,2007/08/24,AAPL,135.30000,0.032273
14593,2007/08/27,AAPL,132.25000,-0.022543
14593,2007/08/28,AAPL,126.82000,-0.041059
14593,2007/08/29,AAPL,134.08000,0.057247
14593,2007/08/30,AAPL,136.25000,0.016184
14593,2007/08/31,AAPL,138.48000,0.016367
14593,2007/09/04,AAPL,144.16000,0.041017
14593,2007/09/05,AAPL,136.75999,-0.051332
14593,2007/09/06,AAPL,135.00999,-0.012796
14593,2007/09/07,AAPL,131.77000,-0.023998
14593,2007/09/10,AAPL,136.71001,0.037490
14593,2007/09/11,AAPL,135.49001,-0.008924
14593,2007/09/12,AAPL,136.85001,0.010038
14593,2007/09/13,AAPL,137.20000,0.002557
14593,2007/09/14,AAPL,138.81000,0.011735
14593,2007/09/17,AAPL,138.41000,-0.002882
14593,2007/09/18,AAPL,140.92000,0.018134
14593,2007/09/19,AAPL,140.76990,-0.001065
14593,2007/09/20,AAPL,140.31000,-0.003267
14593,2007/09/21,AAPL,144.14999,0.027368
14593,2007/09/24,AAPL,148.28000,0.028651
14593,2007/09/25,AAPL,153.17999,0.033046
14593,2007/09/26,AAPL,152.77000,-0.002677
14593,2007/09/27,AAPL,154.50000,0.011324
14593,2007/09/28,AAPL,153.47000,-0.006667
14593,2007/10/01,AAPL,156.33900,0.018694
14593,2007/10/02,AAPL,158.45000,0.013503
14593,2007/10/03,AAPL,157.92010,-0.003344
14593,2007/10/04,AAPL,156.24001,-0.010639
14593,2007/10/05,AAPL,161.44991,0.033345
14593,2007/10/08,AAPL,167.91000,0.040013
14593,2007/10/09,AAPL,167.86000,-0.000298
14593,2007/10/10,AAPL,166.78999,-0.006374
14593,2007/10/11,AAPL,162.23000,-0.027340
14593,2007/10/12,AAPL,167.25369,0.030967
14593,2007/10/15,AAPL,166.98000,-0.001636
14593,2007/10/16,AAPL,169.58000,0.015571
14593,2007/10/17,AAPL,172.75000,0.018693
14593,2007/10/18,AAPL,173.50000,0.004342
14593,2007/10/19,AAPL,170.42000,-0.017752
14593,2007/10/22,AAPL,174.36000,0.023119
14593,2007/10/23,AAPL,186.16000,0.067676
14593,2007/10/24,AAPL,185.92999,-0.001236
14593,2007/10/25,AAPL,182.78000,-0.016942
14593,2007/10/26,AAPL,184.70000,0.010504
14593,2007/10/29,AAPL,185.09000,0.002112
14593,2007/10/30,AAPL,187.00000,0.010319
14593,2007/10/31,AAPL,189.95000,0.015775
14593,2007/11/01,AAPL,187.44000,-0.013214
14593,2007/11/02,AAPL,187.87000,0.002294
14593,2007/11/05,AAPL,186.17999,-0.008996
14593,2007/11/06,AAPL,191.78999,0.030132
14593,2007/11/07,AAPL,186.29990,-0.028626
14593,2007/11/08,AAPL,175.46629,-0.058151
14593,2007/11/09,AAPL,165.37000,-0.057540
14593,2007/11/12,AAPL,153.75999,-0.070206
14593,2007/11/13,AAPL,169.96001,0.105359
14593,2007/11/14,AAPL,166.11000,-0.022652
14593,2007/11/15,AAPL,164.30000,-0.010896
14593,2007/11/16,AAPL,166.39000,0.012721
14593,2007/11/19,AAPL,163.95000,-0.014664
14593,2007/11/20,AAPL,168.85001,0.029887
14593,2007/11/21,AAPL,168.46001,-0.002310
14593,2007/11/23,AAPL,171.53999,0.018283
14593,2007/11/26,AAPL,172.54190,0.005841
14593,2007/11/27,AAPL,174.81000,0.013145
14593,2007/11/28,AAPL,180.22000,0.030948
14593,2007/11/29,AAPL,184.28999,0.022583
14593,2007/11/30,AAPL,182.22000,-0.011232
14593,2007/12/03,AAPL,178.86000,-0.018439
14593,2007/12/04,AAPL,179.81000,0.005311
14593,2007/12/05,AAPL,185.50000,0.031645
14593,2007/12/06,AAPL,189.95280,0.024004
14593,2007/12/07,AAPL,194.30000,0.022886
14593,2007/12/10,AAPL,194.21001,-0.000463
14593,2007/12/11,AAPL,188.54041,-0.029193
14593,2007/12/12,AAPL,190.86000,0.012303
14593,2007/12/13,AAPL,191.83000,0.005082
14593,2007/12/14,AAPL,190.39000,-0.007507
14593,2007/12/17,AAPL,184.39999,-0.031462
14593,2007/12/18,AAPL,182.98000,-0.007701
14593,2007/12/19,AAPL,183.12000,0.000765
14593,2007/12/20,AAPL,187.21001,0.022335
14593,2007/12/21,AAPL,193.91000,0.035789
14593,2007/12/24,AAPL,198.80000,0.025218
14593,2007/12/26,AAPL,198.95000,0.000754
14593,2007/12/27,AAPL,198.57001,-0.001910
14593,2007/12/28,AAPL,199.83000,0.006345
14593,2007/12/31,AAPL,198.08000,-0.008757
14593,2008/01/02,AAPL,194.84000,-0.016357
14593,2008/01/03,AAPL,194.92999,0.000462
14593,2008/01/04,AAPL,180.05000,-0.076335
14593,2008/01/07,AAPL,177.64000,-0.013385
14593,2008/01/08,AAPL,171.25000,-0.035972
14593,2008/01/09,AAPL,179.39999,0.047591
14593,2008/01/10,AAPL,178.02000,-0.007692
14593,2008/01/11,AAPL,172.69000,-0.029940
14593,2008/01/14,AAPL,178.78000,0.035265
14593,2008/01/15,AAPL,169.03999,-0.054480
14593,2008/01/16,AAPL,159.64000,-0.055608
14593,2008/01/17,AAPL,160.89000,0.007830
14593,2008/01/18,AAPL,161.36000,0.002921
14593,2008/01/22,AAPL,155.64000,-0.035449
14593,2008/01/23,AAPL,139.07201,-0.106451
14593,2008/01/24,AAPL,135.60001,-0.024965
14593,2008/01/25,AAPL,130.00999,-0.041224
14593,2008/01/28,AAPL,130.00999,0.000000
14593,2008/01/29,AAPL,131.53999,0.011768
14593,2008/01/30,AAPL,132.17999,0.004865
14593,2008/01/31,AAPL,135.36000,0.024058
14593,2008/02/01,AAPL,133.75000,-0.011894
14593,2008/02/04,AAPL,131.64999,-0.015701
14593,2008/02/05,AAPL,129.36000,-0.017395
14593,2008/02/06,AAPL,122.00000,-0.056895
14593,2008/02/07,AAPL,121.24000,-0.006230
14593,2008/02/08,AAPL,125.48000,0.034972
14593,2008/02/11,AAPL,129.45000,0.031638
14593,2008/02/12,AAPL,124.86000,-0.035458
14593,2008/02/13,AAPL,129.39999,0.036361
14593,2008/02/14,AAPL,127.46000,-0.014992
14593,2008/02/15,AAPL,124.63000,-0.022203
14593,2008/02/19,AAPL,122.18000,-0.019658
14593,2008/02/20,AAPL,123.82000,0.013423
14593,2008/02/21,AAPL,121.54000,-0.018414
14593,2008/02/22,AAPL,119.46000,-0.017114
14593,2008/02/25,AAPL,119.74000,0.002344
14593,2008/02/26,AAPL,119.15000,-0.004927
14593,2008/02/27,AAPL,122.96000,0.031976
14593,2008/02/28,AAPL,129.91000,0.056522
14593,2008/02/29,AAPL,125.02000,-0.037641
14593,2008/03/03,AAPL,121.73000,-0.026316
14593,2008/03/04,AAPL,124.62000,0.023741
14593,2008/03/05,AAPL,124.48990,-0.001044
14593,2008/03/06,AAPL,120.93000,-0.028596
14593,2008/03/07,AAPL,122.25000,0.010915
14593,2008/03/10,AAPL,119.69000,-0.020941
14593,2008/03/11,AAPL,127.35010,0.063999
14593,2008/03/12,AAPL,126.03000,-0.010366
14593,2008/03/13,AAPL,127.94000,0.015155
14593,2008/03/14,AAPL,126.61000,-0.010396
14593,2008/03/17,AAPL,126.73000,0.000948
14593,2008/03/18,AAPL,132.82001,0.048055
14593,2008/03/19,AAPL,129.67000,-0.023716
14593,2008/03/20,AAPL,133.27000,0.027763
14593,2008/03/24,AAPL,139.53000,0.046972
14593,2008/03/25,AAPL,140.98000,0.010392
14593,2008/03/26,AAPL,145.06000,0.028940
14593,2008/03/27,AAPL,140.25000,-0.033159
14593,2008/03/28,AAPL,143.00999,0.019679
14593,2008/03/31,AAPL,143.50000,0.003426
14593,2008/04/01,AAPL,149.53011,0.042022
14593,2008/04/02,AAPL,147.49001,-0.013643
14593,2008/04/03,AAPL,151.61000,0.027934
14593,2008/04/04,AAPL,153.08000,0.009696
14593,2008/04/07,AAPL,155.89000,0.018356
14593,2008/04/08,AAPL,152.84000,-0.019565
14593,2008/04/09,AAPL,151.44000,-0.009160
14593,2008/04/10,AAPL,154.55000,0.020536
14593,2008/04/11,AAPL,147.14000,-0.047946
14593,2008/04/14,AAPL,147.78000,0.004350
14593,2008/04/15,AAPL,148.38000,0.004060
14593,2008/04/16,AAPL,153.70000,0.035854
14593,2008/04/17,AAPL,154.49001,0.005140
14593,2008/04/18,AAPL,161.03999,0.042397
14593,2008/04/21,AAPL,168.16000,0.044213
14593,2008/04/22,AAPL,160.20000,-0.047336
14593,2008/04/23,AAPL,162.89000,0.016792
14593,2008/04/24,AAPL,168.94000,0.037142
14593,2008/04/25,AAPL,169.73000,0.004676
14593,2008/04/28,AAPL,172.24001,0.014788
14593,2008/04/29,AAPL,175.05000,0.016314
14593,2008/04/30,AAPL,173.95000,-0.006284
14593,2008/05/01,AAPL,180.00000,0.034780
14593,2008/05/02,AAPL,180.94000,0.005222
14593,2008/05/05,AAPL,184.73000,0.020946
14593,2008/05/06,AAPL,186.66000,0.010448
14593,2008/05/07,AAPL,182.59000,-0.021804
14593,2008/05/08,AAPL,185.06000,0.013528
14593,2008/05/09,AAPL,183.45000,-0.008700
14593,2008/05/12,AAPL,188.16000,0.025675
14593,2008/05/13,AAPL,189.96001,0.009566
14593,2008/05/14,AAPL,186.25999,-0.019478
14593,2008/05/15,AAPL,189.73000,0.018630
14593,2008/05/16,AAPL,187.62010,-0.011121
14593,2008/05/19,AAPL,183.60001,-0.021427
14593,2008/05/20,AAPL,185.89999,0.012527
14593,2008/05/21,AAPL,178.19000,-0.041474
14593,2008/05/22,AAPL,177.05000,-0.006398
14593,2008/05/23,AAPL,181.17000,0.023270
14593,2008/05/27,AAPL,186.42999,0.029033
14593,2008/05/28,AAPL,187.00999,0.003111
14593,2008/05/29,AAPL,186.69000,-0.001711
14593,2008/05/30,AAPL,188.75000,0.011034
14593,2008/06/02,AAPL,186.10001,-0.014040
14593,2008/06/03,AAPL,185.37000,-0.003923
14593,2008/06/04,AAPL,185.19000,-0.000971
14593,2008/06/05,AAPL,189.42999,0.022895
14593,2008/06/06,AAPL,185.64000,-0.020007
14593,2008/06/09,AAPL,181.61000,-0.021709
14593,2008/06/10,AAPL,185.64000,0.022190
14593,2008/06/11,AAPL,180.81000,-0.026018
14593,2008/06/12,AAPL,173.25999,-0.041757
14593,2008/06/13,AAPL,172.37000,-0.005137
14593,2008/06/16,AAPL,176.84000,0.025933
14593,2008/06/17,AAPL,181.42999,0.025956
14593,2008/06/18,AAPL,178.75000,-0.014771
14593,2008/06/19,AAPL,180.89999,0.012028
14593,2008/06/20,AAPL,175.27000,-0.031122
14593,2008/06/23,AAPL,173.16000,-0.012039
14593,2008/06/24,AAPL,173.25000,0.000520
14593,2008/06/25,AAPL,177.39000,0.023896
14593,2008/06/26,AAPL,168.25999,-0.051469
14593,2008/06/27,AAPL,170.09000,0.010876
14593,2008/06/30,AAPL,167.44000,-0.015580
14593,2008/07/01,AAPL,174.67999,0.043239
14593,2008/07/02,AAPL,168.17999,-0.037211
14593,2008/07/03,AAPL,170.12000,0.011535
14593,2008/07/07,AAPL,175.16000,0.029626
14593,2008/07/08,AAPL,179.55000,0.025063
14593,2008/07/09,AAPL,174.25000,-0.029518
14593,2008/07/10,AAPL,176.63000,0.013659
14593,2008/07/11,AAPL,172.58000,-0.022929
14593,2008/07/14,AAPL,173.88000,0.007533
14593,2008/07/15,AAPL,169.64000,-0.024385
14593,2008/07/16,AAPL,172.81000,0.018687
14593,2008/07/17,AAPL,171.81000,-0.005787
14593,2008/07/18,AAPL,165.14999,-0.038764
14593,2008/07/21,AAPL,166.28999,0.006903
14593,2008/07/22,AAPL,162.02000,-0.025678
14593,2008/07/23,AAPL,166.25999,0.026170
14593,2008/07/24,AAPL,159.03000,-0.043486
14593,2008/07/25,AAPL,162.12000,0.019430
14593,2008/07/28,AAPL,154.39999,-0.047619
14593,2008/07/29,AAPL,157.08000,0.017358
14593,2008/07/30,AAPL,159.88000,0.017825
14593,2008/07/31,AAPL,158.95000,-0.005817
14593,2008/08/01,AAPL,156.66000,-0.014407
14593,2008/08/04,AAPL,153.23000,-0.021895
14593,2008/08/05,AAPL,160.64000,0.048359
14593,2008/08/06,AAPL,164.19000,0.022099
14593,2008/08/07,AAPL,163.57001,-0.003776
14593,2008/08/08,AAPL,169.55000,0.036559
14593,2008/08/11,AAPL,173.56000,0.023651
14593,2008/08/12,AAPL,176.73000,0.018265
14593,2008/08/13,AAPL,179.30000,0.014542
14593,2008/08/14,AAPL,179.32001,0.000112
14593,2008/08/15,AAPL,175.74001,-0.019964
14593,2008/08/18,AAPL,175.39000,-0.001992
14593,2008/08/19,AAPL,173.53000,-0.010605
14593,2008/08/20,AAPL,175.84000,0.013312
14593,2008/08/21,AAPL,174.28999,-0.008815
14593,2008/08/22,AAPL,176.78999,0.014344
14593,2008/08/25,AAPL,172.55000,-0.023983
14593,2008/08/26,AAPL,173.64000,0.006317
14593,2008/08/27,AAPL,174.67000,0.005932
14593,2008/08/28,AAPL,173.74001,-0.005324
14593,2008/08/29,AAPL,169.53000,-0.024232
14593,2008/09/02,AAPL,166.19000,-0.019702
14593,2008/09/03,AAPL,166.96001,0.004633
14593,2008/09/04,AAPL,161.22000,-0.034380
14593,2008/09/05,AAPL,160.17999,-0.006451
14593,2008/09/08,AAPL,157.92000,-0.014109
14593,2008/09/09,AAPL,151.67999,-0.039514
14593,2008/09/10,AAPL,151.61000,-0.000461
14593,2008/09/11,AAPL,152.64999,0.006860
14593,2008/09/12,AAPL,148.94000,-0.024304
14593,2008/09/15,AAPL,140.36000,-0.057607
14593,2008/09/16,AAPL,139.88000,-0.003420
14593,2008/09/17,AAPL,127.83000,-0.086145
14593,2008/09/18,AAPL,134.09000,0.048971
14593,2008/09/19,AAPL,140.91000,0.050861
14593,2008/09/22,AAPL,131.05000,-0.069974
14593,2008/09/23,AAPL,126.84000,-0.032125
14593,2008/09/24,AAPL,128.71001,0.014743
14593,2008/09/25,AAPL,131.92999,0.025017
14593,2008/09/26,AAPL,128.24001,-0.027969
14593,2008/09/29,AAPL,105.26000,-0.179195
14593,2008/09/30,AAPL,113.66000,0.079802
14593,2008/10/01,AAPL,109.12000,-0.039944
14593,2008/10/02,AAPL,100.10000,-0.082661
14593,2008/10/03,AAPL,97.07000,-0.030270
14593,2008/10/06,AAPL,98.14000,0.011023
14593,2008/10/07,AAPL,89.16000,-0.091502
14593,2008/10/08,AAPL,89.79000,0.007066
14593,2008/10/09,AAPL,88.74000,-0.011694
14593,2008/10/10,AAPL,96.80000,0.090827
14593,2008/10/13,AAPL,110.26000,0.139050
14593,2008/10/14,AAPL,104.08000,-0.056049
14593,2008/10/15,AAPL,97.95000,-0.058897
14593,2008/10/16,AAPL,101.89000,0.040225
14593,2008/10/17,AAPL,97.40000,-0.044067
14593,2008/10/20,AAPL,98.44000,0.010678
14593,2008/10/21,AAPL,91.49000,-0.070601
14593,2008/10/22,AAPL,96.87000,0.058804
14593,2008/10/23,AAPL,98.23000,0.014039
14593,2008/10/24,AAPL,96.38000,-0.018833
14593,2008/10/27,AAPL,92.09000,-0.044511
14593,2008/10/28,AAPL,99.91000,0.084917
14593,2008/10/29,AAPL,104.55000,0.046442
14593,2008/10/30,AAPL,111.04000,0.062076
14593,2008/10/31,AAPL,107.59000,-0.031070
14593,2008/11/03,AAPL,106.96000,-0.005856
14593,2008/11/04,AAPL,110.99000,0.037678
14593,2008/11/05,AAPL,103.30000,-0.069285
14593,2008/11/06,AAPL,99.10000,-0.040658
14593,2008/11/07,AAPL,98.24000,-0.008678
14593,2008/11/10,AAPL,95.88000,-0.024023
14593,2008/11/11,AAPL,94.77000,-0.011577
14593,2008/11/12,AAPL,90.12000,-0.049066
14593,2008/11/13,AAPL,96.44000,0.070129
14593,2008/11/14,AAPL,90.24000,-0.064289
14593,2008/11/17,AAPL,88.14000,-0.023271
14593,2008/11/18,AAPL,89.91000,0.020082
14593,2008/11/19,AAPL,86.29000,-0.040263
14593,2008/11/20,AAPL,80.49000,-0.067215
14593,2008/11/21,AAPL,82.58000,0.025966
14593,2008/11/24,AAPL,92.95000,0.125575
14593,2008/11/25,AAPL,90.80000,-0.023131
14593,2008/11/26,AAPL,95.00000,0.046255
14593,2008/11/28,AAPL,92.67000,-0.024526
14593,2008/12/01,AAPL,88.93000,-0.040358
14593,2008/12/02,AAPL,92.47000,0.039807
14593,2008/12/03,AAPL,95.90000,0.037093
14593,2008/12/04,AAPL,91.41000,-0.046820
14593,2008/12/05,AAPL,94.00000,0.028334
14593,2008/12/08,AAPL,99.72000,0.060851
14593,2008/12/09,AAPL,100.06000,0.003410
14593,2008/12/10,AAPL,98.21000,-0.018489
14593,2008/12/11,AAPL,95.00000,-0.032685
14593,2008/12/12,AAPL,98.27000,0.034421
14593,2008/12/15,AAPL,94.75000,-0.035820
14593,2008/12/16,AAPL,95.43000,0.007177
14593,2008/12/17,AAPL,89.16000,-0.065703
14593,2008/12/18,AAPL,89.43000,0.003028
14593,2008/12/19,AAPL,90.00000,0.006374
14593,2008/12/22,AAPL,85.74000,-0.047333
14593,2008/12/23,AAPL,86.38000,0.007464
14593,2008/12/24,AAPL,85.04000,-0.015513
14593,2008/12/26,AAPL,85.81000,0.009055
14593,2008/12/29,AAPL,86.61000,0.009323
14593,2008/12/30,AAPL,86.29000,-0.003695
14593,2008/12/31,AAPL,85.35000,-0.010894
14593,2009/01/02,AAPL,90.75000,0.063269
14593,2009/01/05,AAPL,94.58000,0.042204
14593,2009/01/06,AAPL,93.02000,-0.016494
14593,2009/01/07,AAPL,91.01000,-0.021608
14593,2009/01/08,AAPL,92.70000,0.018569
14593,2009/01/09,AAPL,90.58000,-0.022869
14593,2009/01/12,AAPL,88.66000,-0.021197
14593,2009/01/13,AAPL,87.71000,-0.010715
14593,2009/01/14,AAPL,85.33000,-0.027135
14593,2009/01/15,AAPL,83.38000,-0.022853
14593,2009/01/16,AAPL,82.33000,-0.012593
14593,2009/01/20,AAPL,78.20000,-0.050164
14593,2009/01/21,AAPL,82.83000,0.059207
14593,2009/01/22,AAPL,88.36000,0.066763
14593,2009/01/23,AAPL,88.36000,0.000000
14593,2009/01/26,AAPL,89.64000,0.014486
14593,2009/01/27,AAPL,90.73000,0.012160
14593,2009/01/28,AAPL,94.20000,0.038245
14593,2009/01/29,AAPL,93.00000,-0.012739
14593,2009/01/30,AAPL,90.13000,-0.030860
14593,2009/02/02,AAPL,91.51000,0.015311
14593,2009/02/03,AAPL,92.98000,0.016064
14593,2009/02/04,AAPL,93.55000,0.006130
14593,2009/02/05,AAPL,96.46000,0.031106
14593,2009/02/06,AAPL,99.72000,0.033796
14593,2009/02/09,AAPL,102.51000,0.027978
14593,2009/02/10,AAPL,97.83000,-0.045654
14593,2009/02/11,AAPL,96.82000,-0.010324
14593,2009/02/12,AAPL,99.27000,0.025305
14593,2009/02/13,AAPL,99.16000,-0.001108
14593,2009/02/17,AAPL,94.53000,-0.046692
14593,2009/02/18,AAPL,94.37000,-0.001693
14593,2009/02/19,AAPL,90.64000,-0.039525
14593,2009/02/20,AAPL,91.20000,0.006178
14593,2009/02/23,AAPL,86.95000,-0.046601
14593,2009/02/24,AAPL,90.25000,0.037953
14593,2009/02/25,AAPL,91.16000,0.010083
14593,2009/02/26,AAPL,89.19000,-0.021610
14593,2009/02/27,AAPL,89.31000,0.001345
14593,2009/03/02,AAPL,87.94000,-0.015340
14593,2009/03/03,AAPL,88.37000,0.004890
14593,2009/03/04,AAPL,91.17000,0.031685
14593,2009/03/05,AAPL,88.84000,-0.025557
14593,2009/03/06,AAPL,85.30000,-0.039847
14593,2009/03/09,AAPL,83.11000,-0.025674
14593,2009/03/10,AAPL,88.62750,0.066388
14593,2009/03/11,AAPL,92.68000,0.045725
14593,2009/03/12,AAPL,96.35000,0.039599
14593,2009/03/13,AAPL,95.93000,-0.004359
