"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"11",0.298285687467075,0.427414890165755,-0.0366923154536185,0.172216862133525,0.0664882039767276,-0.0156560094412372,-0.033804423902559,0.0618143181724153,0.126069327176762,0.0297616741317996,0.0359125904144503,-0.254439937104251,0.35792771166694,0.370545931230062,0.129842744282906,0.301174483750433,0.419507393792388,-0.228878802881308,0.196213871134247,0.229102137492958,0.25282210612848,0.485903922453916,0.0190911786428013,-0.0641164924912924,0.296263478602225,-0.0654371928484407,-0.272758600317819,0.463845593433277,0.422464355527347,0.228097057888853,0.0216011905467381,0.253829182967137,-0.0515268121928296,0.469313510524724,0.237634954465464,0.14621827526415
"12",0.0360223794975962,0.382861980318083,0.160272250769967,0.392212001240841,-0.0420004903595187,0.0673082258633008,0.296115743149226,0.231592013905419,0.39203930619902,0.0720049832901174,0.23164734146325,0.0596994088228224,0.198528669313197,0.059931346399888,-0.209384452023606,0.210984763567244,0.554497187379386,0.0824266726434762,-0.0140788519751495,0.331444963353601,0.0528095285966594,0.290987546117073,0.0490957234460635,0.0349296026262173,0.186257261306147,0.210367702085157,0.0787347507897042,0.230067633189268,0.293477880602897,-0.0447535469682818,0.0622110044994448,0.1411894725063,0.0227333926124813,0.419061957700918,0.338813253523864,-0.178402758806235
"13",0.15479745559225,0.526545209211508,-0.066578936147675,0.322340296330966,0.274719674576278,0.162928360805665,0.364563595831574,0.144980871978993,0.309548399511888,-0.180514490498875,0.0750233622099158,-0.0700369849644455,-0.0900255146551767,0.205344360505477,0.124071778117572,0.15675539261493,0.262447353526333,0.0636823749916791,0.0860225486245367,0.476852010002605,0.149087173027885,0.254804838355229,-0.180626010030573,0.102974147697077,0.0994796941689029,0.177088755527867,-0.00438014274694337,0.10725088227175,0.245961693451921,0.0591294611795282,-0.0771622541197622,-0.0469490970358409,-0.129396782998131,0.179476906862218,0.225777889949755,0.252053108221013
"14",0.100613567625452,0.266963628815036,-0.0446931036753338,0.060763435324336,0.0330430316715906,-0.0385591109155752,0.0916799371089156,0.138613221826062,0.0766286943492984,-0.0687357212104706,0.0792472797597553,0.255163365931386,0.265652342606539,0.484138810296318,0.0851409255694315,0.0375485794250281,0.0584117232980429,0.0912614714449933,0.471804089997152,0.549858988873995,0.141349242077279,0.216364618815069,0.139604802472919,0.116607470906733,0.0739497097198537,0.200227165206183,0.166896628550533,0.133470044460818,0.360791782702924,0.158804051185004,0.251777934089354,0.107087237360581,-0.063948185681029,0.415340714618847,0.165715076422601,0.248267785003578
"15",0.225752706326079,0.345840178287876,0.0918859003942928,0.186400316996241,-0.111963285008501,0.137442275847498,0.296113705462434,0.268850153787127,0.111915859559543,-0.140872379014587,0.418119457696047,0.196551261243885,0.198139817305651,0.0985951619169819,-0.00398532222737433,-0.168943016206254,0.450470906266449,0.0490015247854108,0.281447875557852,0.192021483263785,0.394804161639059,0.307637299180934,-0.0802835572178744,-0.127471097771813,0.145099874289464,0.371220896722206,-0.220670915623544,0.180688873733268,0.115460411457368,0.464725224410659,-0.254097617320754,0.0697426765486514,0.0153198724817292,0.371246432471281,0.303811326500581,0.388464671420162
"16",0.402085791519142,0.424128526533641,0.218614282648846,0.297922983103222,-0.0336500006457601,0.342170781586019,0.174911227896763,0.209062379345863,0.247255966642843,-0.0535845661229321,-0.277298433151079,-0.0125917669205051,-0.0791426143221351,0.174318378502237,0.0991553649906394,0.241014492246745,0.120329230218992,0.0106057694055164,0.328483607675324,0.325497575109528,0.0588553457892374,0.287836803822673,0.0505353905364645,0.49419231516416,0.141859928811691,0.0341308999513829,-0.0213195147615271,0.108706477669786,0.346960580166352,0.24575206729899,-0.0548343024303033,0.0504368562795718,-0.131566286070497,0.339975387289641,0.267408801931162,0.130850245204363
"17",0.0434127605769729,0.0206057103376719,-0.0773294538730542,0.310963771153232,0.125304526449552,0.271241569152069,0.192958842736773,0.0228132984942101,0.0735621216160995,-0.020806628721817,-0.163706390563856,-0.0418680770431642,0.0186728067225001,0.187561545713946,0.176979856469406,0.18350063547319,0.381786704518771,0.393892382081843,0.0471843864199403,0.279200095923431,-0.081486103520164,0.314075165815228,0.195412859183419,-0.00366743585011673,-0.00514787389033794,0.112982230414277,0.404184019887371,0.34148420012224,0.269035452069282,0.337520415652497,0.0600688785343455,0.145371970990099,-0.181721109173534,0.411206878156047,0.0825000549595937,0.381534680938033
"18",0.0803478340291508,0.47132309117623,0.164593385184158,0.207047479398444,0.0365857510663696,0.0786549385306561,0.110542311886456,0.0537756359631708,0.248086250393169,-0.143403744416586,0.235308519245274,-0.175673174278415,0.102321218535329,0.285657969992035,0.328431425781198,-0.0895807937176655,0.338958975920306,0.0296871005831398,0.278574532238491,0.480554777987889,0.177939787765891,0.0595589959451335,-0.445136853951251,0.171423593487465,0.437179247452476,0.263758882283767,0.158924121040413,0.303968590340366,0.424379478551351,0.197247126404623,0.0741738639617103,0.0869435322512434,-0.0391220770289515,0.46524009415091,0.0902556666271566,0.233652775249954
"19",0.316469368439731,0.218992679003724,0.00623670169419989,0.196386328637768,0.16033149556906,0.108436418848467,-0.0299437561089176,0.450677588065478,0.153582962598268,0.164111316645431,0.185124996277247,-0.0064833081955561,0.147934316942683,0.1975993604653,0.0953127341162283,0.0158081956707452,0.307603128866648,0.0404626843445516,0.484194684645508,0.254669787761596,0.210377171200293,0.3329946215644,-0.241387377958986,0.0846517857854177,0.357568549718787,0.0377980333663669,-0.145704790153581,0.323985116326585,0.457626830458197,0.245629368719409,-0.0979478259609305,-0.0856466560200051,-0.174898495428874,0.3561063068368,0.219280881194562,0.139919165606892
"20",0.282920181319677,0.444699960599605,0.0506379966818247,0.48928581190846,-0.0257358231025329,0.478111354487751,0.292972718801713,-0.0205030084346904,0.487951091274379,0.15298522707973,0.234493701559402,-0.0698897086708501,0.378798861543447,0.123041496105537,0.283144710296621,0.0698240949048137,0.470167156240308,0.065617840583692,0.128899883934523,0.268037504474331,-0.0784820168529183,0.570837953332462,0.114656534141991,0.00536626566500972,-0.0353884315267399,0.0191206557307271,-0.23520132302845,0.063598042216603,0.294328197689097,0.0923665095280454,0.105040395811988,-0.193089721985552,0.0148290652535085,0.33162650078975,0.277301168705433,0.123643985608463
"21",0.11870782363361,0.384966263758527,0.0776081210514095,0.339969545957772,-0.00107788464423575,0.248525350842997,0.132308989359844,0.149896971313855,0.472268950981885,-0.00168973160743863,0.0420312008723916,0.0904188045356147,0.248572714611308,0.458410220800021,0.164186526805604,0.128021412784405,0.341906938740044,0.0490114897901691,0.193596687783956,0.181290904130289,-0.00728293564648007,0.331016515347015,-0.0849761487523849,-0.0619059756336744,0.229929831440349,0.178768156172897,0.036960402790236,0.298779078708428,0.289004803088269,0.205388685148936,0.00836770896847936,0.0882029089218537,-0.0335874136743565,0.364154991797467,0.10359930209435,0.262373495667054
"22",0.397040291763647,0.252478932868667,0.251730921211923,0.188891338907681,0.043805547768694,0.13867536167302,0.300042834719985,0.164069562796381,0.148173779320244,0.132322941342036,0.101869848014676,-0.0656878991799477,0.269083856709874,0.468835982714653,0.0381756008310165,0.0512628375688145,0.299461406532114,0.124508359405891,0.063228659228581,0.216846641457454,0.0347290790071706,0.312753574782171,0.049934851055884,0.233225659927881,0.347262827890779,-0.00327632261512016,-0.173107203670286,0.090256120916577,0.413977337453636,0.256045672215513,0.049067805020221,0.0752515123717376,0.101871874415463,0.400127475593221,0.0936762752378756,0.283479725726921
"23",-0.0295704841924728,0.330991427586465,-0.113961169963618,0.20178427420465,0.155710784158284,0.155427877844753,0.339254385574978,0.0823004857038784,0.192107161330731,0.259446877676879,0.384346038307281,-0.033295819501203,0.208994669807214,0.161563426074005,0.150856323608968,0.00518929975608703,0.161201666370881,-0.103113609660612,0.0682382968913656,0.110934459864842,-0.0372986136965475,0.225254287712674,0.27119211207483,0.134227934729867,0.0349369216239582,0.263411115627847,0.546704673214971,0.0485453576205815,0.353676803354617,0.359507539941482,-0.00222114784174401,-0.0898743967879156,0.0749874910397094,0.485178822060026,0.380262109783061,0.194702586481369
"24",0.129975803174688,0.544547867485667,0.261783150555836,0.210088154441272,0.177048327257199,0.027372450272462,0.167184320195879,0.00135649582769758,-0.0649313457680138,-0.0586601271654489,0.388196056347141,-0.0288521554287435,0.255785627167728,0.211889272819539,0.234870062052743,0.16829091794795,0.252938365741151,0.152314912193232,0.32808121590579,0.0890532090876926,0.00173902230410827,0.183007615701112,0.127923536629157,-0.0485653287979884,0.233032108044215,-0.164267069639663,0.628442001483993,0.0743591120058944,0.452130513874229,0.26386518254661,0.124232057751047,0.255935320229909,-0.258815427928243,0.224088689585228,0.0557682954331365,0.397340792559489
"25",0.301406467564374,0.248896319400523,0.0363920251389301,-0.0685995241627295,0.0875719366587266,0.0199093135022877,0.155409472627258,0.0193482687066278,0.516113532538262,0.0853203540079266,0.355732572064401,-0.0372202248827633,0.0129767658791409,0.306516715784394,0.265353839430707,0.102009949109708,0.270582895738987,0.14926479978605,0.136505306550856,0.374438919284019,0.309944165180689,0.143879458020429,0.182920160943027,0.00978264368328171,0.179662965783901,-0.0211395435522013,0.233666836798634,0.27216899513519,0.0555588420932254,0.0368556993653873,0.139233466731217,0.207704087036545,-0.0875072999887369,0.366838997911418,0.137997350512604,0.159827681051223
"26",0.222300954822527,0.219077557033711,0.239021956766351,0.0969644774345285,-0.0997086662217781,0.239074221521224,0.0982017632781881,0.0985295604288013,0.423176689612923,0.0787331450470073,0.389966916967278,-0.0638766183051706,0.126383360815297,0.497007290972429,0.246479500928688,-0.0267725256940573,0.436612956111647,-0.0623246490369669,0.263002491887354,0.192917932836509,0.147199650811248,0.388738934828383,-0.147041422508455,0.144990247500408,0.25890878975273,0.0489401434560049,-0.0347421790336031,0.200420094998605,0.376022188771326,0.213948944461129,0.0885675851283822,0.0179979187354863,0.0874890320622426,0.387888837040756,0.261820584308447,0.0519996053165044
"27",0.143767781086224,0.27972432227299,0.174061579997229,0.065000285392339,0.0319709779646984,0.311013778746415,0.422756414684024,-0.0594714120773202,0.405180767536409,0.110788619049122,0.252703518025815,-0.0589931548595347,0.122814867267219,0.321418352950936,0.0555211659557736,0.120400634237832,0.324128300367342,0.0954809766479506,0.298065215696224,0.0823503113707144,0.0417108964268227,0.20172426438675,0.137919973098077,0.0438237664810152,0.276322096052471,-0.165259417302469,0.172883706042654,0.171923069466951,0.16560596452292,0.222981030977675,0.0102270050498512,0.0271960104062756,-0.0871475857921802,0.49590035284188,0.376585816819727,0.0366824028466014
"28",0.371801160011513,0.409386989990647,0.206598428585126,0.0047148044210205,0.114000723782516,0.15981235399806,0.288121328055488,-0.163928325671889,0.43272963423512,-0.00963701448625955,0.161430585111237,0.447953708458702,0.00377033878528668,0.0416379698088227,0.118054504377741,0.156554930548538,0.207856576283698,0.187971453344534,-0.270419975065155,0.24828034419163,0.21474461700762,0.0746542929237428,2.32261822040065e-05,0.454191570068031,0.157093430865127,0.132950423516094,0.23591473639293,0.0308008300332522,0.0677928811301908,0.157345302984221,0.303512573973865,0.226602770063969,0.155721271152179,0.755184721771086,0.312346804827491,0.259753453914422
"29",0.259354756216233,0.218601435337987,0.00193398505175157,-0.0537169732281055,0.108830808907091,0.100879119224741,0.144098655168201,-0.00045423489618274,0.503970210791273,0.179665762300112,0.185554099635382,0.0939618525353728,0.227798670373408,0.325251380355191,0.0243823006991253,0.127256857356693,0.192014949145736,-0.0960146214266358,0.343002224867055,0.384036360424409,0.259372829381622,0.276810707929242,-0.112594616639243,0.0733898409895963,-0.0238085373969764,0.172853777839993,-0.152233072024797,0.0657463633319057,0.145949714064056,0.227501686939505,-0.119715555810601,-0.00360765727029719,-0.0421832479032183,0.542141644395761,0.256322772749588,0.383634422945916
"30",0.0932042726769731,0.271525900053676,0.0708826568653481,0.0597663637850051,0.169991634539851,0.317447176413514,0.154601337130253,0.356641816074448,0.172349432169765,-0.0847420178918694,0.0534544324976085,0.000175945249203502,-0.0927590292972405,0.244477150925342,0.408809273784352,0.298952572026917,-0.0590692964487754,0.0638709081365964,0.292151044726136,0.171881148493777,0.151988593067793,0.0538204090936356,0.019544487883884,0.133566147554833,-0.0155613000334481,-0.0222449811411131,0.249987201700393,0.317937545000954,0.235690999779338,0.0373598852303505,0.100950925353171,-0.0878493576666102,0.102880224978701,0.326572961966359,0.162498708437928,0.369041220213363
"31",0.0738880361089741,0.482741720955321,-0.0380277924689974,0.256861224817691,0.0780196754332777,0.0713688049945068,0.27025226055668,0.127458462938307,0.225022154657884,-0.222685571748434,0.326289758791239,0.0331934052432922,-0.0343789385809907,0.141282632510786,-0.0166994691198699,0.108093593997959,0.231947832213648,-0.0500553953004725,0.360883903816272,0.341652590938803,0.272854237254636,0.457146925407196,0.0505783063175305,0.553340374369651,-0.0337727395640426,0.0500386923307082,0.4622524015381,-0.0374426669477499,0.244683622097424,0.407283375643467,0.294795770533983,-0.0480781752373607,0.154386249829195,0.388675252143872,0.155323078212373,-0.102218464044114
"32",0.0541537900319656,0.443363779795809,0.0124083651318344,0.161012573182249,0.113579500554583,-0.199531530870906,0.244685875865027,0.0037728333329044,0.224498900601922,-0.0046020048850284,0.129554961615896,-0.0345513529419542,0.193554592870524,-0.0533829004069232,0.323379924632757,0.214546141991442,0.0707718924695503,-0.0205127314413512,0.175306455861209,0.207978923648683,0.0996364948592206,0.138807322196521,-0.159390176998956,0.248158496105201,-0.0184351065197554,0.212720528113828,-0.249634499555073,0.301738852252578,0.290225634093471,-0.0260643663508188,0.0214153566917118,-0.1285696734651,-0.00109478516050214,0.224460198950489,0.36563041536025,0.490082623874437
"33",0.219349986875968,0.331694364540236,-0.265093339873038,0.101331657964226,-0.13266046388963,0.0497361106057182,-0.0346498361000543,0.146553336216225,0.358496936381977,-0.0254414331080403,0.142703460970422,0.0272238828937686,0.521537169613342,0.263183651644872,0.200407300963871,0.00452394639663589,0.388728716079575,-0.116263412446945,0.267586568308246,0.236033218221103,0.31576736226754,0.174291987912086,-0.014774419469416,0.186925106430265,0.196742464614891,0.215999745589916,-0.0409294416853921,0.256352256231494,0.592432203337878,0.193462750087832,0.15271987731628,0.0188527669902381,-0.093102752829341,0.640556332355361,0.41720876185462,0.348412054343977
"34",0.160825935634269,-0.00945646471235578,0.0845975448331181,0.34203766429422,-0.011240580556156,0.315065129219245,0.268690529661409,-0.00929342088799165,0.294894745967111,-0.0495062776093069,0.118409624473169,0.0993032449948997,0.203948072000231,0.278010660795406,0.158558043217404,-0.0693751378229401,0.219583519361442,0.0826440172397346,0.226081770283926,0.304515125745237,0.184140924658322,0.161865662103226,0.0331806015749029,-0.0317974485795816,0.0700865696676232,-0.0288053230994352,-0.0111650910053035,0.0710447375989915,0.295299202398799,0.102761151457468,-0.0473273612270294,0.0265502612446596,-0.0665509038831804,0.320282413842164,0.272799210119819,0.206282481914651
"35",0.092057161593544,0.204080906973035,0.193389629037802,0.197413595048923,-0.00649834019209628,0.273664428067074,-0.0735333814258554,0.220629493659205,0.181490761213741,-0.0200384217410207,0.134326003704755,0.0461896430867484,0.230438251427807,0.455985911359554,0.0995365875813588,-0.0117362487817441,0.10939813381548,-0.273179518162553,0.126617731213117,0.273862728575526,0.270648399127485,0.239175117917307,-0.0480727371710233,0.1526856730855,0.187725986108326,-0.00745225153481275,0.108165480319451,0.0342257484650454,-0.0535273526029071,0.11755658531814,-0.00277358748584353,0.0164152978592533,-0.0589875397879225,0.483912098812764,0.274719253680217,0.447393350249295
"36",0.294544124489464,0.0548427417946637,-0.00561425814691859,-0.0339934729863696,0.0219433270481155,0.262572633354399,-0.0665215567059891,0.371138036039974,0.20490828620609,-0.0537145878791057,0.211771004756713,0.101089843309616,0.102107479953186,0.00802975769542551,-0.0310089277004516,0.138954583970572,0.383869934143291,0.180645509526515,0.222480002367269,0.260251868522333,0.345188500304394,-0.0544154163763833,0.08626594533243,0.127243332968232,0.193203609595577,0.00533404344405886,0.142593986643088,0.0853410037171655,0.455310847453472,0.0656953235848809,0.270224980354118,0.237643497550756,0.052380130038238,0.219101882051803,0.227647458495308,0.140033623971466
"37",0.0905171058640954,0.361466566486272,-0.00242616672493011,0.166374025927904,0.200159203365223,-0.0131400949696781,0.0925633567668419,0.197760680314004,0.59724266466037,0.181730143274098,0.240420072760079,0.087039794875931,0.382857094319094,0.160935777490735,0.236052390657399,0.0168483631218845,0.240210294431431,-0.089441034456274,0.357647425554918,0.220185261451023,0.161813591401342,0.363219156950333,0.227805695487687,-0.0168661766894873,-0.0135132498891497,-0.0543622194945452,-0.169262600377179,0.118136759752189,0.168794267021947,0.177445479480046,0.0844347431870763,0.0336958058503826,0.0341575882671491,-0.261672884501796,-0.0747800856350366,0.313755270666565
"38",0.2501070433407,0.210186986776219,0.14816811378198,0.0564283465665815,-0.00158464951265762,0.0247457498086115,0.340585134740655,0.184585193662785,0.331075943758206,-0.030042606381478,0.161810207998892,0.0615163558769333,0.137898549953223,0.168129648001434,0.333492751010169,0.0973340619106038,0.0682438466568479,0.123780050941985,-0.0721925470578609,0.176851202734055,0.26553148274566,0.0917123203986166,-0.236278223518139,0.0428382799011845,0.174448924439084,-0.153797950167475,0.0360705097564174,0.071510923731214,0.0901356969706103,0.0905000106830794,-0.0279852144916296,0.03378961882422,-0.0170672809759537,0.544929311124381,0.371625732287444,0.158049973599583
"39",0.129089152980793,0.288144060218895,0.203506496760107,0.119488225411569,0.0127746428446522,0.352758868420648,0.220406838518777,0.253005143721786,0.12098807690174,0.302136362380441,0.292451058439665,0.116350725091384,0.0741627659510763,-0.0762787263379454,0.179475236017991,0.231509544422993,0.209159194430144,-0.201622264666081,0.0700137068072726,0.137542580587373,0.147383937441866,0.283705256750115,-0.136475208848024,0.228453977267885,0.186372061584281,-0.00887253979540339,-0.1645799721939,0.192361491968403,0.248958874443572,-0.0251745032555664,0.0327548882457401,0.0199557642574113,0.0347945906444511,0.423707415407235,0.252017463700931,0.174459992779225
"40",0.283813235948151,0.226124354692878,0.0839634338368148,0.268048974869079,-0.0449966248065524,0.352813752652408,0.363842744973653,0.143955202527831,0.331999349642705,0.410757463889292,0.200867455198605,-0.0800634473978611,0.271713796958127,0.250147558291608,0.121397256006732,-0.131951379623231,0.25471286768585,-0.178024635813093,0.345160959319682,0.278938431831323,0.312112060706374,0.0152314018274611,0.0940893225485871,0.242676078682613,-0.174327286680503,0.042286620018127,-0.127483498103092,0.0653600606639826,0.266504236986204,0.0842534929883084,-0.0233026731461039,0.268958629386331,0.194514864586643,0.276291754928092,0.0521946000838109,0.344283748810869
"41",0.395654856559692,0.350190685858784,0.0068777374019513,0.395788845354871,-0.0178778696831381,0.20954042370484,0.365841137486609,0.380895701506596,0.343563733236029,0.0526957026004878,0.125411503687048,-0.000568237558911196,0.253094748272567,0.0579627157665972,0.183926342289991,-0.00593301071952964,0.205938151851976,0.0546067959386416,0.185220871723063,0.191903001260998,-0.0172453602663487,-0.0695313941965686,0.11950171661318,0.104631431200174,0.0676452066298779,0.0280452283833987,0.0789992347073166,0.0193665809526812,0.0870119855968671,0.114398686985122,-0.0234703183759085,0.00644327706050159,-0.183570568995406,0.420112344149306,0.200829166769805,0.326053572038568
"42",0.211076864536839,0.376167244307261,0.0943156392492748,0.167407283163387,-0.0836432698267687,0.294493457729533,0.412303964643402,0.286980022130488,0.1662142118383,0.291610181168856,0.279169856052754,0.0683274081737927,0.1304494449075,0.341846488263078,0.242397349347316,0.0574031868741953,0.177677608371435,0.089891968545255,0.482415880722341,0.611622925591498,0.277180707410418,0.386132284483497,0.00643325492264016,0.0438241767421796,-0.0559717590371213,0.0626310988873079,0.124324290842905,0.523566490395375,0.121992094080377,0.286002831173239,-0.0186442408786565,0.213727925150176,-0.200627458358509,0.178594978006631,0.202940462863004,0.295219235807797
"43",0.70645998559797,0.476116274793015,-0.190187913493905,0.349348400911252,-0.038848970506809,0.0798829296283876,0.179899689274889,-0.0309248467247707,0.263827791364439,0.0842297340111965,0.0805271065062085,0.0248753059150096,0.286795381303072,0.281581278475785,0.273693947162996,-0.0679071871426259,0.295012086474713,0.028515981693457,0.18303817742908,0.188331067582626,0.126355928769233,0.107614306658434,-0.035333115455339,-0.0983168596332087,0.113824231661213,0.205496486079497,0.0641091015885018,0.401975454129891,0.0791114572260829,0.327648349307772,0.00608412347798559,-0.0571459203195014,0.0722987849158475,0.234976300872823,0.152148760026352,0.0134699692729218
"44",0.0396363327492672,0.281046530726952,0.0744334000038351,0.144772683508475,0.15675453421534,0.42140215586443,0.262658116512054,0.0428463262959257,0.317026658885786,-0.0848546721284944,0.232948107028733,0.0238314157918336,-0.0181162742754642,0.144844364651585,-0.0396605399159931,0.0217681457136183,0.221389258327313,0.0908582272163906,0.0901926992131061,0.263840538664128,0.186022219388846,0.286250500789984,0.335241423783304,-0.0507505807326381,0.0512644241503274,-0.0587705249240502,0.223311129908527,0.381215709915723,0.355581414070941,0.0738979126749723,0.0808163923057875,0.0723350886819499,0.0627649998043801,0.232228265328501,0.380660243194232,0.283370373614347
